city,station,year,pollutant,station_val,city_avg
Delhi,"Anand Vihar, Delhi - DPCC",2023,SO2,14.0,9
Delhi,"Anand Vihar, Delhi - DPCC",2024,SO2,18.0,15
Delhi,"Anand Vihar, Delhi - DPCC",2025,SO2,26.0,15
Delhi,"Anand Vihar, Delhi - DPCC",2026,SO2,21.0,21
Delhi,"Ashok Vihar, Delhi - DPCC",2015,SO2,,14
Delhi,"Ashok Vihar, Delhi - DPCC",2016,SO2,,17
Delhi,"Ashok Vihar, Delhi - DPCC",2017,SO2,,19
Delhi,"Ashok Vihar, Delhi - DPCC",2018,SO2,13.0,14
Delhi,"Ashok Vihar, Delhi - DPCC",2019,SO2,20.0,14
Delhi,"Ashok Vihar, Delhi - DPCC",2020,SO2,18.0,13
Delhi,"Ashok Vihar, Delhi - DPCC",2021,SO2,23.0,12
Delhi,"Ashok Vihar, Delhi - DPCC",2022,SO2,12.0,11
Delhi,"Ashok Vihar, Delhi - DPCC",2023,SO2,6.0,9
Delhi,"Ashok Vihar, Delhi - DPCC",2024,SO2,17.0,15
Delhi,"Ashok Vihar, Delhi - DPCC",2025,SO2,15.0,15
Delhi,"Ashok Vihar, Delhi - DPCC",2026,SO2,17.0,21
Delhi,"Bawana, Delhi - DPCC",2015,SO2,,14
Delhi,"Bawana, Delhi - DPCC",2016,SO2,,17
Delhi,"Bawana, Delhi - DPCC",2017,SO2,,19
Delhi,"Bawana, Delhi - DPCC",2018,SO2,14.0,14
Delhi,"Bawana, Delhi - DPCC",2019,SO2,13.0,14
Delhi,"Bawana, Delhi - DPCC",2020,SO2,12.0,13
Delhi,"Bawana, Delhi - DPCC",2021,SO2,7.0,12
Delhi,"Bawana, Delhi - DPCC",2022,SO2,5.0,11
Delhi,"Bawana, Delhi - DPCC",2023,SO2,3.0,9
Delhi,"Bawana, Delhi - DPCC",2024,SO2,12.0,15
Delhi,"Bawana, Delhi - DPCC",2025,SO2,11.0,15
Delhi,"Bawana, Delhi - DPCC",2026,SO2,13.0,21
Delhi,"Cantonment Area, Delhi - DPCC",2015,SO2,,14
Delhi,"Cantonment Area, Delhi - DPCC",2016,SO2,,17
Delhi,"Cantonment Area, Delhi - DPCC",2017,SO2,,19
Delhi,"Cantonment Area, Delhi - DPCC",2018,SO2,,14
Delhi,"Cantonment Area, Delhi - DPCC",2019,SO2,,14
Delhi,"Cantonment Area, Delhi - DPCC",2020,SO2,,13
Delhi,"Cantonment Area, Delhi - DPCC",2021,SO2,,12
Delhi,"Cantonment Area, Delhi - DPCC",2022,SO2,,11
Delhi,"Cantonment Area, Delhi - DPCC",2023,SO2,,9
Delhi,"Cantonment Area, Delhi - DPCC",2024,SO2,,15
Delhi,"Cantonment Area, Delhi - DPCC",2025,SO2,,15
Delhi,"Cantonment Area, Delhi - DPCC",2026,SO2,31.0,21
Delhi,"Chandni Chowk, Delhi - IITM",2015,SO2,,14
Delhi,"Chandni Chowk, Delhi - IITM",2016,SO2,,17
Delhi,"Chandni Chowk, Delhi - IITM",2017,SO2,,19
Delhi,"Chandni Chowk, Delhi - IITM",2018,SO2,,14
Delhi,"Chandni Chowk, Delhi - IITM",2019,SO2,,14
Delhi,"Chandni Chowk, Delhi - IITM",2020,SO2,6.0,13
Delhi,"Chandni Chowk, Delhi - IITM",2021,SO2,6.0,12
Delhi,"Chandni Chowk, Delhi - IITM",2022,SO2,7.0,11
Delhi,"Chandni Chowk, Delhi - IITM",2023,SO2,19.0,9
Delhi,"Chandni Chowk, Delhi - IITM",2024,SO2,26.0,15
Delhi,"Chandni Chowk, Delhi - IITM",2025,SO2,16.0,15
Delhi,"Chandni Chowk, Delhi - IITM",2026,SO2,18.0,21
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2015,SO2,,14
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2016,SO2,,17
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2017,SO2,,19
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2018,SO2,,14
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2019,SO2,,14
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2020,SO2,,13
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2021,SO2,,12
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2022,SO2,,11
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2023,SO2,,9
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2024,SO2,,15
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2025,SO2,,15
Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026,SO2,34.0,21
Delhi,"DTU, Delhi - CPCB",2015,SO2,,14
Delhi,"DTU, Delhi - CPCB",2016,SO2,,17
Delhi,"DTU, Delhi - CPCB",2017,SO2,,19
Delhi,"DTU, Delhi - CPCB",2018,SO2,11.0,14
Delhi,"DTU, Delhi - CPCB",2019,SO2,12.0,14
Delhi,"DTU, Delhi - CPCB",2020,SO2,9.0,13
Delhi,"DTU, Delhi - CPCB",2021,SO2,8.0,12
Delhi,"DTU, Delhi - CPCB",2022,SO2,17.0,11
Delhi,"DTU, Delhi - CPCB",2023,SO2,20.0,9
Delhi,"DTU, Delhi - CPCB",2024,SO2,37.0,15
Delhi,"DTU, Delhi - CPCB",2025,SO2,42.0,15
Delhi,"DTU, Delhi - CPCB",2026,SO2,25.0,21
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2015,SO2,,14
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2016,SO2,,17
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2017,SO2,,19
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2018,SO2,27.0,14
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2019,SO2,15.0,14
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2020,SO2,14.0,13
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2021,SO2,14.0,12
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2022,SO2,10.0,11
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2023,SO2,8.0,9
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2024,SO2,14.0,15
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2025,SO2,13.0,15
Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026,SO2,13.0,21
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2015,SO2,,14
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2016,SO2,,17
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2017,SO2,,19
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2018,SO2,11.0,14
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2019,SO2,20.0,14
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2020,SO2,13.0,13
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2021,SO2,6.0,12
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2022,SO2,4.0,11
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2023,SO2,3.0,9
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2024,SO2,9.0,15
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2025,SO2,14.0,15
Delhi,"Dwarka-Sector 8, Delhi - DPCC",2026,SO2,21.0,21
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2015,SO2,,14
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2016,SO2,,17
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2017,SO2,,19
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2018,SO2,,14
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2019,SO2,,14
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2020,SO2,,13
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2021,SO2,,12
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2022,SO2,,11
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2023,SO2,,9
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2024,SO2,,15
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2025,SO2,,15
Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",2026,SO2,34.0,21
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2015,SO2,12.0,14
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2016,SO2,12.0,17
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2017,SO2,15.0,19
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2018,SO2,16.0,14
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2019,SO2,14.0,14
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2020,SO2,12.0,13
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2021,SO2,11.0,12
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2022,SO2,15.0,11
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2023,SO2,15.0,9
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2024,SO2,15.0,15
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2025,SO2,13.0,15
Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2026,SO2,14.0,21
Delhi,"ITO, Delhi - CPCB",2015,SO2,10.0,14
Delhi,"ITO, Delhi - CPCB",2016,SO2,18.0,17
Delhi,"ITO, Delhi - CPCB",2017,SO2,,19
Delhi,"ITO, Delhi - CPCB",2018,SO2,5.0,14
Delhi,"ITO, Delhi - CPCB",2019,SO2,9.0,14
Delhi,"ITO, Delhi - CPCB",2020,SO2,12.0,13
Delhi,"ITO, Delhi - CPCB",2021,SO2,17.0,12
Delhi,"ITO, Delhi - CPCB",2022,SO2,16.0,11
Delhi,"ITO, Delhi - CPCB",2023,SO2,12.0,9
Delhi,"ITO, Delhi - CPCB",2024,SO2,13.0,15
Delhi,"ITO, Delhi - CPCB",2025,SO2,14.0,15
Delhi,"ITO, Delhi - CPCB",2026,SO2,17.0,21
Delhi,"JNU, Delhi - DPCC",2015,SO2,,14
Delhi,"JNU, Delhi - DPCC",2016,SO2,,17
Delhi,"JNU, Delhi - DPCC",2017,SO2,,19
Delhi,"JNU, Delhi - DPCC",2018,SO2,,14
Delhi,"JNU, Delhi - DPCC",2019,SO2,,14
Delhi,"JNU, Delhi - DPCC",2020,SO2,,13
Delhi,"JNU, Delhi - DPCC",2021,SO2,,12
Delhi,"JNU, Delhi - DPCC",2022,SO2,,11
Delhi,"JNU, Delhi - DPCC",2023,SO2,,9
Delhi,"JNU, Delhi - DPCC",2024,SO2,,15
Delhi,"JNU, Delhi - DPCC",2025,SO2,,15
Delhi,"JNU, Delhi - DPCC",2026,SO2,16.0,21
Delhi,"Jahangirpuri, Delhi - DPCC",2015,SO2,,14
Delhi,"Jahangirpuri, Delhi - DPCC",2016,SO2,,17
Delhi,"Jahangirpuri, Delhi - DPCC",2017,SO2,,19
Delhi,"Jahangirpuri, Delhi - DPCC",2018,SO2,16.0,14
Delhi,"Jahangirpuri, Delhi - DPCC",2019,SO2,19.0,14
Delhi,"Jahangirpuri, Delhi - DPCC",2020,SO2,7.0,13
Delhi,"Jahangirpuri, Delhi - DPCC",2021,SO2,11.0,12
Delhi,"Jahangirpuri, Delhi - DPCC",2022,SO2,17.0,11
Delhi,"Jahangirpuri, Delhi - DPCC",2023,SO2,15.0,9
Delhi,"Jahangirpuri, Delhi - DPCC",2024,SO2,19.0,15
Delhi,"Jahangirpuri, Delhi - DPCC",2025,SO2,15.0,15
Delhi,"Jahangirpuri, Delhi - DPCC",2026,SO2,35.0,21
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2015,SO2,,14
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2016,SO2,,17
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2017,SO2,,19
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2018,SO2,16.0,14
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2019,SO2,18.0,14
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2020,SO2,19.0,13
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2021,SO2,15.0,12
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2022,SO2,11.0,11
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2023,SO2,6.0,9
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2024,SO2,13.0,15
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2025,SO2,11.0,15
Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026,SO2,18.0,21
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2015,SO2,,14
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2016,SO2,,17
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2017,SO2,,19
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2018,SO2,15.0,14
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2019,SO2,13.0,14
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2020,SO2,16.0,13
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2021,SO2,7.0,12
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2022,SO2,5.0,11
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2023,SO2,5.0,9
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2024,SO2,10.0,15
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2025,SO2,11.0,15
Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2026,SO2,16.0,21
Delhi,"Mandir Marg, Delhi - DPCC",2015,SO2,16.0,14
Delhi,"Mandir Marg, Delhi - DPCC",2016,SO2,16.0,17
Delhi,"Mandir Marg, Delhi - DPCC",2017,SO2,12.0,19
Delhi,"Mandir Marg, Delhi - DPCC",2018,SO2,12.0,14
Delhi,"Mandir Marg, Delhi - DPCC",2019,SO2,6.0,14
Delhi,"Mandir Marg, Delhi - DPCC",2020,SO2,15.0,13
Delhi,"Mandir Marg, Delhi - DPCC",2021,SO2,14.0,12
Delhi,"Mandir Marg, Delhi - DPCC",2022,SO2,14.0,11
Delhi,"Mandir Marg, Delhi - DPCC",2023,SO2,8.0,9
Delhi,"Mandir Marg, Delhi - DPCC",2024,SO2,8.0,15
Delhi,"Mandir Marg, Delhi - DPCC",2025,SO2,19.0,15
Delhi,"Mandir Marg, Delhi - DPCC",2026,SO2,23.0,21
Delhi,"Mundka, Delhi - DPCC",2015,SO2,,14
Delhi,"Mundka, Delhi - DPCC",2016,SO2,,17
Delhi,"Mundka, Delhi - DPCC",2017,SO2,,19
Delhi,"Mundka, Delhi - DPCC",2018,SO2,21.0,14
Delhi,"Mundka, Delhi - DPCC",2019,SO2,16.0,14
Delhi,"Mundka, Delhi - DPCC",2020,SO2,14.0,13
Delhi,"Mundka, Delhi - DPCC",2021,SO2,22.0,12
Delhi,"Mundka, Delhi - DPCC",2022,SO2,17.0,11
Delhi,"Mundka, Delhi - DPCC",2023,SO2,15.0,9
Delhi,"Mundka, Delhi - DPCC",2024,SO2,13.0,15
Delhi,"Mundka, Delhi - DPCC",2025,SO2,12.0,15
Delhi,"Mundka, Delhi - DPCC",2026,SO2,20.0,21
Delhi,"NSIT Dwarka, Delhi - CPCB",2015,SO2,9.0,14
Delhi,"NSIT Dwarka, Delhi - CPCB",2016,SO2,8.0,17
Delhi,"NSIT Dwarka, Delhi - CPCB",2017,SO2,8.0,19
Delhi,"NSIT Dwarka, Delhi - CPCB",2018,SO2,12.0,14
Delhi,"NSIT Dwarka, Delhi - CPCB",2019,SO2,14.0,14
Delhi,"NSIT Dwarka, Delhi - CPCB",2020,SO2,11.0,13
Delhi,"NSIT Dwarka, Delhi - CPCB",2021,SO2,9.0,12
Delhi,"NSIT Dwarka, Delhi - CPCB",2022,SO2,11.0,11
Delhi,"NSIT Dwarka, Delhi - CPCB",2023,SO2,9.0,9
Delhi,"NSIT Dwarka, Delhi - CPCB",2024,SO2,13.0,15
Delhi,"NSIT Dwarka, Delhi - CPCB",2025,SO2,12.0,15
Delhi,"NSIT Dwarka, Delhi - CPCB",2026,SO2,12.0,21
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2015,SO2,,14
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2016,SO2,,17
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2017,SO2,,19
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2018,SO2,,14
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2019,SO2,,14
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2020,SO2,,13
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2021,SO2,,12
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2022,SO2,,11
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2023,SO2,,9
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2024,SO2,,15
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2025,SO2,,15
Delhi,"NSUT Jaffarpur, Delhi - DPCC",2026,SO2,51.0,21
Delhi,"Najafgarh, Delhi - DPCC",2015,SO2,,14
Delhi,"Najafgarh, Delhi - DPCC",2016,SO2,,17
Delhi,"Najafgarh, Delhi - DPCC",2017,SO2,,19
Delhi,"Najafgarh, Delhi - DPCC",2018,SO2,7.0,14
Delhi,"Najafgarh, Delhi - DPCC",2019,SO2,14.0,14
Delhi,"Najafgarh, Delhi - DPCC",2020,SO2,10.0,13
Delhi,"Najafgarh, Delhi - DPCC",2021,SO2,5.0,12
Delhi,"Najafgarh, Delhi - DPCC",2022,SO2,2.0,11
Delhi,"Najafgarh, Delhi - DPCC",2023,SO2,2.0,9
Delhi,"Najafgarh, Delhi - DPCC",2024,SO2,11.0,15
Delhi,"Najafgarh, Delhi - DPCC",2025,SO2,13.0,15
Delhi,"Najafgarh, Delhi - DPCC",2026,SO2,18.0,21
Delhi,"Narela, Delhi - DPCC",2015,SO2,,14
Delhi,"Narela, Delhi - DPCC",2016,SO2,,17
Delhi,"Narela, Delhi - DPCC",2017,SO2,,19
Delhi,"Narela, Delhi - DPCC",2018,SO2,10.0,14
Delhi,"Narela, Delhi - DPCC",2019,SO2,15.0,14
Delhi,"Narela, Delhi - DPCC",2020,SO2,11.0,13
Delhi,"Narela, Delhi - DPCC",2021,SO2,13.0,12
Delhi,"Narela, Delhi - DPCC",2022,SO2,14.0,11
Delhi,"Narela, Delhi - DPCC",2023,SO2,5.0,9
Delhi,"Narela, Delhi - DPCC",2024,SO2,12.0,15
Delhi,"Narela, Delhi - DPCC",2025,SO2,10.0,15
Delhi,"Narela, Delhi - DPCC",2026,SO2,13.0,21
Delhi,"Nehru Nagar, Delhi - DPCC",2015,SO2,,14
Delhi,"Nehru Nagar, Delhi - DPCC",2016,SO2,,17
Delhi,"Nehru Nagar, Delhi - DPCC",2017,SO2,,19
Delhi,"Nehru Nagar, Delhi - DPCC",2018,SO2,10.0,14
Delhi,"Nehru Nagar, Delhi - DPCC",2019,SO2,18.0,14
Delhi,"Nehru Nagar, Delhi - DPCC",2020,SO2,12.0,13
Delhi,"Nehru Nagar, Delhi - DPCC",2021,SO2,14.0,12
Delhi,"Nehru Nagar, Delhi - DPCC",2022,SO2,16.0,11
Delhi,"Nehru Nagar, Delhi - DPCC",2023,SO2,12.0,9
Delhi,"Nehru Nagar, Delhi - DPCC",2024,SO2,9.0,15
Delhi,"Nehru Nagar, Delhi - DPCC",2025,SO2,12.0,15
Delhi,"Nehru Nagar, Delhi - DPCC",2026,SO2,20.0,21
Delhi,"Okhla Phase-2, Delhi - DPCC",2015,SO2,,14
Delhi,"Okhla Phase-2, Delhi - DPCC",2016,SO2,,17
Delhi,"Okhla Phase-2, Delhi - DPCC",2017,SO2,,19
Delhi,"Okhla Phase-2, Delhi - DPCC",2018,SO2,12.0,14
Delhi,"Okhla Phase-2, Delhi - DPCC",2019,SO2,13.0,14
Delhi,"Okhla Phase-2, Delhi - DPCC",2020,SO2,15.0,13
Delhi,"Okhla Phase-2, Delhi - DPCC",2021,SO2,15.0,12
Delhi,"Okhla Phase-2, Delhi - DPCC",2022,SO2,9.0,11
Delhi,"Okhla Phase-2, Delhi - DPCC",2023,SO2,9.0,9
Delhi,"Okhla Phase-2, Delhi - DPCC",2024,SO2,9.0,15
Delhi,"Okhla Phase-2, Delhi - DPCC",2025,SO2,10.0,15
Delhi,"Okhla Phase-2, Delhi - DPCC",2026,SO2,15.0,21
Delhi,"Patparganj, Delhi - DPCC",2015,SO2,,14
Delhi,"Patparganj, Delhi - DPCC",2016,SO2,,17
Delhi,"Patparganj, Delhi - DPCC",2017,SO2,,19
Delhi,"Patparganj, Delhi - DPCC",2018,SO2,5.0,14
Delhi,"Patparganj, Delhi - DPCC",2019,SO2,4.0,14
Delhi,"Patparganj, Delhi - DPCC",2020,SO2,7.0,13
Delhi,"Patparganj, Delhi - DPCC",2021,SO2,7.0,12
Delhi,"Patparganj, Delhi - DPCC",2022,SO2,10.0,11
Delhi,"Patparganj, Delhi - DPCC",2023,SO2,7.0,9
Delhi,"Patparganj, Delhi - DPCC",2024,SO2,7.0,15
Delhi,"Patparganj, Delhi - DPCC",2025,SO2,6.0,15
Delhi,"Patparganj, Delhi - DPCC",2026,SO2,15.0,21
Delhi,"Punjabi Bagh, Delhi - DPCC",2015,SO2,18.0,14
Delhi,"Punjabi Bagh, Delhi - DPCC",2016,SO2,19.0,17
Delhi,"Punjabi Bagh, Delhi - DPCC",2017,SO2,25.0,19
Delhi,"Punjabi Bagh, Delhi - DPCC",2018,SO2,21.0,14
Delhi,"Punjabi Bagh, Delhi - DPCC",2019,SO2,19.0,14
Delhi,"Punjabi Bagh, Delhi - DPCC",2020,SO2,17.0,13
Delhi,"Punjabi Bagh, Delhi - DPCC",2021,SO2,19.0,12
Delhi,"Punjabi Bagh, Delhi - DPCC",2022,SO2,15.0,11
Delhi,"Punjabi Bagh, Delhi - DPCC",2023,SO2,13.0,9
Delhi,"Punjabi Bagh, Delhi - DPCC",2024,SO2,20.0,15
Delhi,"Punjabi Bagh, Delhi - DPCC",2025,SO2,20.0,15
Delhi,"Punjabi Bagh, Delhi - DPCC",2026,SO2,28.0,21
Delhi,"Pusa, Delhi - DPCC",2015,SO2,,14
Delhi,"Pusa, Delhi - DPCC",2016,SO2,,17
Delhi,"Pusa, Delhi - DPCC",2017,SO2,,19
Delhi,"Pusa, Delhi - DPCC",2018,SO2,11.0,14
Delhi,"Pusa, Delhi - DPCC",2019,SO2,15.0,14
Delhi,"Pusa, Delhi - DPCC",2020,SO2,15.0,13
Delhi,"Pusa, Delhi - DPCC",2021,SO2,16.0,12
Delhi,"Pusa, Delhi - DPCC",2022,SO2,10.0,11
Delhi,"Pusa, Delhi - DPCC",2023,SO2,4.0,9
Delhi,"Pusa, Delhi - DPCC",2024,SO2,9.0,15
Delhi,"Pusa, Delhi - DPCC",2025,SO2,11.0,15
Delhi,"Pusa, Delhi - DPCC",2026,SO2,13.0,21
Delhi,"R K Puram, Delhi - DPCC",2015,SO2,18.0,14
Delhi,"R K Puram, Delhi - DPCC",2016,SO2,28.0,17
Delhi,"R K Puram, Delhi - DPCC",2017,SO2,28.0,19
Delhi,"R K Puram, Delhi - DPCC",2018,SO2,20.0,14
Delhi,"R K Puram, Delhi - DPCC",2019,SO2,10.0,14
Delhi,"R K Puram, Delhi - DPCC",2020,SO2,14.0,13
Delhi,"R K Puram, Delhi - DPCC",2021,SO2,18.0,12
Delhi,"R K Puram, Delhi - DPCC",2022,SO2,10.0,11
Delhi,"R K Puram, Delhi - DPCC",2023,SO2,15.0,9
Delhi,"R K Puram, Delhi - DPCC",2024,SO2,19.0,15
Delhi,"R K Puram, Delhi - DPCC",2025,SO2,19.0,15
Delhi,"R K Puram, Delhi - DPCC",2026,SO2,25.0,21
Delhi,"Rohini, Delhi - DPCC",2015,SO2,,14
Delhi,"Rohini, Delhi - DPCC",2016,SO2,,17
Delhi,"Rohini, Delhi - DPCC",2017,SO2,,19
Delhi,"Rohini, Delhi - DPCC",2018,SO2,15.0,14
Delhi,"Rohini, Delhi - DPCC",2019,SO2,13.0,14
Delhi,"Rohini, Delhi - DPCC",2020,SO2,7.0,13
Delhi,"Rohini, Delhi - DPCC",2021,SO2,7.0,12
Delhi,"Rohini, Delhi - DPCC",2022,SO2,5.0,11
Delhi,"Rohini, Delhi - DPCC",2023,SO2,5.0,9
Delhi,"Rohini, Delhi - DPCC",2024,SO2,12.0,15
Delhi,"Rohini, Delhi - DPCC",2025,SO2,8.0,15
Delhi,"Rohini, Delhi - DPCC",2026,SO2,13.0,21
Delhi,"Shadipur, Delhi - CPCB",2015,SO2,10.0,14
Delhi,"Shadipur, Delhi - CPCB",2016,SO2,14.0,17
Delhi,"Shadipur, Delhi - CPCB",2017,SO2,12.0,19
Delhi,"Shadipur, Delhi - CPCB",2018,SO2,12.0,14
Delhi,"Shadipur, Delhi - CPCB",2019,SO2,11.0,14
Delhi,"Shadipur, Delhi - CPCB",2020,SO2,10.0,13
Delhi,"Shadipur, Delhi - CPCB",2021,SO2,11.0,12
Delhi,"Shadipur, Delhi - CPCB",2022,SO2,10.0,11
Delhi,"Shadipur, Delhi - CPCB",2023,SO2,13.0,9
Delhi,"Shadipur, Delhi - CPCB",2024,SO2,14.0,15
Delhi,"Shadipur, Delhi - CPCB",2025,SO2,15.0,15
Delhi,"Shadipur, Delhi - CPCB",2026,SO2,12.0,21
Delhi,"Sirifort, Delhi - CPCB",2015,SO2,,14
Delhi,"Sirifort, Delhi - CPCB",2016,SO2,,17
Delhi,"Sirifort, Delhi - CPCB",2017,SO2,,19
Delhi,"Sirifort, Delhi - CPCB",2018,SO2,11.0,14
Delhi,"Sirifort, Delhi - CPCB",2019,SO2,9.0,14
Delhi,"Sirifort, Delhi - CPCB",2020,SO2,13.0,13
Delhi,"Sirifort, Delhi - CPCB",2021,SO2,7.0,12
Delhi,"Sirifort, Delhi - CPCB",2022,SO2,11.0,11
Delhi,"Sirifort, Delhi - CPCB",2023,SO2,15.0,9
Delhi,"Sirifort, Delhi - CPCB",2024,SO2,35.0,15
Delhi,"Sirifort, Delhi - CPCB",2025,SO2,33.0,15
Delhi,"Sirifort, Delhi - CPCB",2026,SO2,25.0,21
Delhi,"Sonia Vihar, Delhi - DPCC",2015,SO2,,14
Delhi,"Sonia Vihar, Delhi - DPCC",2016,SO2,,17
Delhi,"Sonia Vihar, Delhi - DPCC",2017,SO2,,19
Delhi,"Sonia Vihar, Delhi - DPCC",2018,SO2,8.0,14
Delhi,"Sonia Vihar, Delhi - DPCC",2019,SO2,12.0,14
Delhi,"Sonia Vihar, Delhi - DPCC",2020,SO2,12.0,13
Delhi,"Sonia Vihar, Delhi - DPCC",2021,SO2,13.0,12
Delhi,"Sonia Vihar, Delhi - DPCC",2022,SO2,12.0,11
Delhi,"Sonia Vihar, Delhi - DPCC",2023,SO2,4.0,9
Delhi,"Sonia Vihar, Delhi - DPCC",2024,SO2,9.0,15
Delhi,"Sonia Vihar, Delhi - DPCC",2025,SO2,12.0,15
Delhi,"Sonia Vihar, Delhi - DPCC",2026,SO2,27.0,21
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2015,SO2,,14
Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2016,SO2,,17
