state_clean,year,fy_year,month,fuel_category,vec_class_category,maker,total
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,GRD MOTORS,39
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,GREEN IMPEX,4
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,GREEN TECHNOLOGIES,1
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,HARSH TRADING CO,1
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,HIM TEKNOFORGE LTD,2
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,JAISIK BUSINESS LINKS PVT LTD,4
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,KAPTECH INDIA PVT LTD,8
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,LOHIA AUTO INDUSTRIES,2
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,M.K. ENTERPRISES,6
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,M2J E VAHAN PVT LTD,3
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,MAA SHAKTI EXIM PVT LTD,38
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,MAHINDRA & MAHINDRA LIMITED,2
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,MINI METRO EV L.L.P,5
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,MOTRAC MOTORS PVT LTD,1
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,NEW ARCANA INDIA,1
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,NIRMAL UTILITY SERVICES PVT LTD,1
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,5
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,RUTBA PRODUCT PVT LTD,19
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,SAERA ELECTRIC AUTO PVT LTD,10
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,SAHNIANAND E VEHICLES PVT LTD,3
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,SATHI MOTORS ELECTRIC VEHICLE PVT LTD,13
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,SHAKTI AUTO GREEN,7
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,SHRI BARSANA E-VEHICLES PVT LTD,3
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,SKS TRADE INDIA PVT LTD,16
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,TERRA MOTORS INDIA PVT LTD,4
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,THUKRAL ELECTRIC BIKES PVT LTD,42
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,TWO FRIENDS AUTO ELECTRIC PVT LTD,13
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,URWASHI ENTERPRISES,4
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,VISHAL ENTERPRISES,3
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,YC ELECTRIC VEHICLE,174
Delhi,2022,2022-23,MAY,EV,E-Rickshaw,ZENTHIUM EV PVT LTD,4
Delhi,2022,2022-23,MAY,EV,Passenger 4W,BYD INDIA PRIVATE LIMITED,5
Delhi,2022,2022-23,MAY,EV,Passenger 4W,MAHINDRA & MAHINDRA LIMITED,7
Delhi,2022,2022-23,MAY,EV,Passenger 4W,TATA MOTORS PASSENGER VEHICLES LTD,536
Delhi,2022,2022-23,MAY,EV,Private 4 wheeler,AUDI AG,1
Delhi,2022,2022-23,MAY,EV,Private 4 wheeler,BMW INDIA PVT LTD,1
Delhi,2022,2022-23,MAY,EV,Private 4 wheeler,BYD INDIA PRIVATE LIMITED,5
Delhi,2022,2022-23,MAY,EV,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,3
Delhi,2022,2022-23,MAY,EV,Private 4 wheeler,JAGUAR LAND ROVER INDIA LIMITED,1
Delhi,2022,2022-23,MAY,EV,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,45
Delhi,2022,2022-23,MAY,EV,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,1
Delhi,2022,2022-23,MAY,EV,Private 4 wheeler,PORSCHE AG GERMANY,1
Delhi,2022,2022-23,MAY,EV,Private 4 wheeler,TATA MOTORS LTD,9
Delhi,2022,2022-23,MAY,EV,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,137
Delhi,2022,2022-23,MAY,Fossil Hybrid,Other,MARUTI SUZUKI INDIA LTD,1
Delhi,2022,2022-23,MAY,Fossil Hybrid,Passenger 4W,MARUTI SUZUKI INDIA LTD,4
Delhi,2022,2022-23,MAY,Fossil Hybrid,Private 4 wheeler,AUDI AG,1
Delhi,2022,2022-23,MAY,Fossil Hybrid,Private 4 wheeler,HONDA CARS INDIA LTD,27
Delhi,2022,2022-23,MAY,Fossil Hybrid,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,790
Delhi,2022,2022-23,MAY,Fossil Hybrid,Private 4 wheeler,MERCEDES -BENZ AG,4
Delhi,2022,2022-23,MAY,Fossil Hybrid,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,12
Delhi,2022,2022-23,MAY,Fossil Hybrid,Private 4 wheeler,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,10
Delhi,2022,2022-23,MAY,Fossil Hybrid,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,37
Delhi,2022,2022-23,MAY,Petrol,2W,ADISHWAR AUTO RIDE INDIA PVT LTD,1
Delhi,2022,2022-23,MAY,Petrol,2W,BAJAJ AUTO LTD,1512
Delhi,2022,2022-23,MAY,Petrol,2W,BMW INDIA PVT LTD,30
Delhi,2022,2022-23,MAY,Petrol,2W,CLASSIC LEGENDS PVT LTD,172
Delhi,2022,2022-23,MAY,Petrol,2W,DUCATI INDIA PVT LTD,4
Delhi,2022,2022-23,MAY,Petrol,2W,HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),2
Delhi,2022,2022-23,MAY,Petrol,2W,HERO MOTOCORP LTD,8175
Delhi,2022,2022-23,MAY,Petrol,2W,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,6570
Delhi,2022,2022-23,MAY,Petrol,2W,INDIA KAWASAKI MOTORS PVT LTD,26
Delhi,2022,2022-23,MAY,Petrol,2W,INDIA YAMAHA MOTOR PVT LTD,831
Delhi,2022,2022-23,MAY,Petrol,2W,PIAGGIO VEHICLES PVT LTD,107
Delhi,2022,2022-23,MAY,Petrol,2W,ROYAL-ENFIELD (UNIT OF EICHER LTD),1719
Delhi,2022,2022-23,MAY,Petrol,2W,SUZUKI MOTORCYCLE INDIA PVT LTD,1546
Delhi,2022,2022-23,MAY,Petrol,2W,TRIUMPH MOTORCYCLES (INDIA) PVT LTD,7
Delhi,2022,2022-23,MAY,Petrol,2W,TVS MOTOR COMPANY LTD,6432
Delhi,2022,2022-23,MAY,Petrol,Other,HYUNDAI MOTOR INDIA LTD,1
Delhi,2022,2022-23,MAY,Petrol,Other,KIA INDIA PRIVATE LIMITED,2
Delhi,2022,2022-23,MAY,Petrol,Other,MARUTI SUZUKI INDIA LTD,6
Delhi,2022,2022-23,MAY,Petrol,Other,ROYAL-ENFIELD (UNIT OF EICHER LTD),1
Delhi,2022,2022-23,MAY,Petrol,Other,TATA MOTORS PASSENGER VEHICLES LTD,2
Delhi,2022,2022-23,MAY,Petrol,Passenger 4W,MARUTI SUZUKI INDIA LTD,2
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,BMW INDIA PVT LTD,70
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,HONDA CARS INDIA LTD,626
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,1359
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,JAGUAR LAND ROVER INDIA LIMITED,6
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,218
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,1071
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,356
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,2959
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,88
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,NISSAN MOTOR INDIA PVT LTD,161
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,PORSCHE AG GERMANY,11
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,RENAULT INDIA PVT LTD,262
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,522
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,STELLANTIS INDIA PVT LTD,66
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,TATA MOTORS LTD,8
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,1047
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,437
Delhi,2022,2022-23,MAY,Petrol,Private 4 wheeler,VOLVO AUTO INDIA PVT LTD,12
Delhi,2022,2022-23,MAY,Petrol CNG,Other,MARUTI SUZUKI INDIA LTD,1
Delhi,2022,2022-23,MAY,Petrol CNG,Passenger 4W,HYUNDAI MOTOR INDIA LTD,10
Delhi,2022,2022-23,MAY,Petrol CNG,Passenger 4W,MARUTI SUZUKI INDIA LTD,128
Delhi,2022,2022-23,MAY,Petrol CNG,Private 4 wheeler,HONDA CARS INDIA LTD,24
Delhi,2022,2022-23,MAY,Petrol CNG,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,494
Delhi,2022,2022-23,MAY,Petrol CNG,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,13
Delhi,2022,2022-23,MAY,Petrol CNG,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,2
Delhi,2022,2022-23,MAY,Petrol CNG,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,1959
Delhi,2022,2022-23,MAY,Petrol CNG,Private 4 wheeler,NISSAN MOTOR INDIA PVT LTD,6
Delhi,2022,2022-23,MAY,Petrol CNG,Private 4 wheeler,RENAULT INDIA PVT LTD,6
Delhi,2022,2022-23,MAY,Petrol CNG,Private 4 wheeler,TATA MOTORS LTD,1
Delhi,2022,2022-23,MAY,Petrol CNG,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,389
Delhi,2022,2022-23,MAY,Petrol CNG,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,19
Delhi,2022,2022-23,NOV,CNG,3W Goods,A P I MOTORS PVT LTD,31
Delhi,2022,2022-23,NOV,CNG,3W Goods,ATUL AUTO LTD,1
Delhi,2022,2022-23,NOV,CNG,3W Goods,BAJAJ AUTO LTD,235
Delhi,2022,2022-23,NOV,CNG,3W Goods,CONTINENTAL ENGINES PVT LTD,21
Delhi,2022,2022-23,NOV,CNG,3W Goods,MAHINDRA & MAHINDRA LIMITED,11
Delhi,2022,2022-23,NOV,CNG,3W Goods,PIAGGIO VEHICLES PVT LTD,1
Delhi,2022,2022-23,NOV,CNG,3W Passenger,BAJAJ AUTO LTD,516
Delhi,2022,2022-23,NOV,CNG,Bus,JBM AUTO LIMITED,18
Delhi,2022,2022-23,NOV,CNG,Bus,SML ISUZU LTD,1
Delhi,2022,2022-23,NOV,CNG,Bus,TATA MOTORS LTD,25
Delhi,2022,2022-23,NOV,CNG,Goods Carrier,ASHOK LEYLAND LTD,27
Delhi,2022,2022-23,NOV,CNG,Goods Carrier,MAHINDRA & MAHINDRA LIMITED,425
Delhi,2022,2022-23,NOV,CNG,Goods Carrier,MARUTI SUZUKI INDIA LTD,178
Delhi,2022,2022-23,NOV,CNG,Goods Carrier,SML ISUZU LTD,15
Delhi,2022,2022-23,NOV,CNG,Goods Carrier,TATA MOTORS LTD,1468
Delhi,2022,2022-23,NOV,CNG,Goods Carrier,VE COMMERCIAL VEHICLES LTD,114
Delhi,2022,2022-23,NOV,CNG,Other,TATA MOTORS LTD,1
Delhi,2022,2022-23,NOV,CNG,Private 4 wheeler,BAJAJ AUTO LTD,1
Delhi,2022,2022-23,NOV,Diesel,Bus,ASHOK LEYLAND LTD,2
Delhi,2022,2022-23,NOV,Diesel,Bus,DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,1
Delhi,2022,2022-23,NOV,Diesel,Bus,FORCE MOTORS LIMITED,1
Delhi,2022,2022-23,NOV,Diesel,Bus,TATA MOTORS LTD,1
Delhi,2022,2022-23,NOV,Diesel,Goods Carrier,FORCE MOTORS LIMITED,1
Delhi,2022,2022-23,NOV,Diesel,Goods Carrier,MAHINDRA & MAHINDRA LIMITED,3
Delhi,2022,2022-23,NOV,Diesel,Goods Carrier,TATA MOTORS LTD,16
Delhi,2022,2022-23,NOV,Diesel,Goods Carrier,VE COMMERCIAL VEHICLES LTD,6
Delhi,2022,2022-23,NOV,Diesel,Other,HYUNDAI MOTOR INDIA LTD,1
Delhi,2022,2022-23,NOV,Diesel,Other,MAHINDRA & MAHINDRA LIMITED,1
Delhi,2022,2022-23,NOV,Diesel,Other,TATA MOTORS PASSENGER VEHICLES LTD,1
Delhi,2022,2022-23,NOV,Diesel,Passenger 4W,MERCEDES-BENZ INDIA PVT LTD,2
Delhi,2022,2022-23,NOV,Diesel,Private 4 wheeler,BMW INDIA PVT LTD,5
Delhi,2022,2022-23,NOV,Diesel,Private 4 wheeler,FORCE MOTORS LIMITED,2
Delhi,2022,2022-23,NOV,Diesel,Private 4 wheeler,HONDA CARS INDIA LTD,1
Delhi,2022,2022-23,NOV,Diesel,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,212
Delhi,2022,2022-23,NOV,Diesel,Private 4 wheeler,ISUZU MOTORS INDIA PVT LTD,1
Delhi,2022,2022-23,NOV,Diesel,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,13
Delhi,2022,2022-23,NOV,Diesel,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,182
Delhi,2022,2022-23,NOV,Diesel,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,453
Delhi,2022,2022-23,NOV,Diesel,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,24
Delhi,2022,2022-23,NOV,Diesel,Private 4 wheeler,STELLANTIS INDIA PVT LTD,25
Delhi,2022,2022-23,NOV,Diesel,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,154
Delhi,2022,2022-23,NOV,Diesel,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,126
Delhi,2022,2022-23,NOV,EV,2W,ADRIS ELECTRIC PVT LTD,10
Delhi,2022,2022-23,NOV,EV,2W,AMO MOBILITY SOLUTIONS PVT LTD,42
Delhi,2022,2022-23,NOV,EV,2W,AMPERE VEHICLES PRIVATE LIMITED,210
Delhi,2022,2022-23,NOV,EV,2W,ATHER ENERGY LTD,262
Delhi,2022,2022-23,NOV,EV,2W,BAJAJ AUTO LTD,54
Delhi,2022,2022-23,NOV,EV,2W,BATTRE ELECTRIC MOBLITY PVT LTD,2
Delhi,2022,2022-23,NOV,EV,2W,BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,14
Delhi,2022,2022-23,NOV,EV,2W,BOUNCE ELECTRIC 1 PVT LTD,58
Delhi,2022,2022-23,NOV,EV,2W,GOREEN E-MOBILITY PVT LTD,7
Delhi,2022,2022-23,NOV,EV,2W,GREAVES ELECTRIC MOBILITY PVT LTD,29
Delhi,2022,2022-23,NOV,EV,2W,HERO ELECTRIC VEHICLES PVT. LTD,929
Delhi,2022,2022-23,NOV,EV,2W,HERO MOTOCORP LTD,26
Delhi,2022,2022-23,NOV,EV,2W,JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),1
Delhi,2022,2022-23,NOV,EV,2W,JITENDRA NEW EV-TECH PVT. LTD,40
Delhi,2022,2022-23,NOV,EV,2W,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,292
Delhi,2022,2022-23,NOV,EV,2W,KLB KOMAKI PVT LTD,6
Delhi,2022,2022-23,NOV,EV,2W,LECTRIX E VEHICLES PVT LTD,17
Delhi,2022,2022-23,NOV,EV,2W,OKAYA EV PVT LTD,158
Delhi,2022,2022-23,NOV,EV,2W,OKINAWA AUTOTECH PVT LTD,244
Delhi,2022,2022-23,NOV,EV,2W,OLA ELECTRIC TECHNOLOGIES PVT LTD,924
Delhi,2022,2022-23,NOV,EV,2W,PUR ENERGY PVT LTD,38
Delhi,2022,2022-23,NOV,EV,2W,REVOLT INTELLICORP PVT LTD,44
Delhi,2022,2022-23,NOV,EV,2W,RGM BUSINESS PLUS PVT LTD,1
Delhi,2022,2022-23,NOV,EV,2W,TVS MOTOR COMPANY LTD,461
Delhi,2022,2022-23,NOV,EV,3W Goods,ALTIGREEN PROPULSION LABS PVT LTD,56
Delhi,2022,2022-23,NOV,EV,3W Goods,EULER MOTORS PVT LTD,35
Delhi,2022,2022-23,NOV,EV,3W Goods,GREEN EVOLVE PVT LTD,30
Delhi,2022,2022-23,NOV,EV,3W Goods,MAHINDRA ELECTRIC MOBILITY LIMITED,30
Delhi,2022,2022-23,NOV,EV,3W Goods,OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,1
Delhi,2022,2022-23,NOV,EV,3W Goods,OMEGA SEIKI PVT LTD,419
Delhi,2022,2022-23,NOV,EV,3W Goods,PIAGGIO VEHICLES PVT LTD,122
Delhi,2022,2022-23,NOV,EV,3W Passenger,MAHINDRA ELECTRIC MOBILITY LIMITED,3
Delhi,2022,2022-23,NOV,EV,3W Passenger,PIAGGIO VEHICLES PVT LTD,105
Delhi,2022,2022-23,NOV,EV,Bus,JBM AUTO LIMITED,15
Delhi,2022,2022-23,NOV,EV,Bus,PMI ELECTRO MOBILITY SOLUTIONS PRIVATE LIMITED,4
Delhi,2022,2022-23,NOV,EV,Bus,VE COMMERCIAL VEHICLES LTD,1
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,CHAMPION POLY PLAST,59
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,DILLI ELECTRIC AUTO PVT LTD,56
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,EFEV CHARGING SOLUTION PVT LTD,8
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,ENERGY ELECTRIC VEHICLES,8
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,G & G AUTOMOTIVE,19
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,GRD MOTORS,12
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,J. S. AUTO (P) LTD,1
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,JAIN POWER CORP,3
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,1
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,LOHIA AUTO INDUSTRIES,2
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,MAA SHAKTI EXIM PVT LTD,61
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,MAC AUTO INDIA,1
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,OK PLAY INDIA LTD,1
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,PUNEET OVERSEAS  INC,1
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,SAERA ELECTRIC AUTO PVT LTD,25
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,SAHNIANAND E VEHICLES PVT LTD,111
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,SHAKTI AUTO GREEN,11
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,SHRI BARSANA E-VEHICLES PVT LTD,6
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,SKS TRADE INDIA PVT LTD,8
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,SPEEGO VEHICLES CO PVT LTD,1
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,TERRA MOTORS INDIA PVT LTD,1
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,THUKRAL ELECTRIC BIKES PVT LTD,91
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,VICTORY ELECTRIC VEHICLES INTERNATIONAL LTD,3
Delhi,2022,2022-23,NOV,EV,E-Rickshaw,YC ELECTRIC VEHICLE,491
Delhi,2022,2022-23,NOV,EV,Passenger 4W,TATA MOTORS PASSENGER VEHICLES LTD,134
Delhi,2022,2022-23,NOV,EV,Private 4 wheeler,AUDI AG,3
Delhi,2022,2022-23,NOV,EV,Private 4 wheeler,BMW INDIA PVT LTD,4
Delhi,2022,2022-23,NOV,EV,Private 4 wheeler,BYD INDIA PRIVATE LIMITED,10
Delhi,2022,2022-23,NOV,EV,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,7
Delhi,2022,2022-23,NOV,EV,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,82
Delhi,2022,2022-23,NOV,EV,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,22
Delhi,2022,2022-23,NOV,EV,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,1
Delhi,2022,2022-23,NOV,EV,Private 4 wheeler,MERCEDES -BENZ AG,1
Delhi,2022,2022-23,NOV,EV,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,13
Delhi,2022,2022-23,NOV,EV,Private 4 wheeler,PORSCHE AG GERMANY,2
Delhi,2022,2022-23,NOV,EV,Private 4 wheeler,TATA MOTORS LTD,1
Delhi,2022,2022-23,NOV,EV,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,203
Delhi,2022,2022-23,NOV,EV,Private 4 wheeler,VOLVO AUTO INDIA PVT LTD,1
Delhi,2022,2022-23,NOV,Fossil Hybrid,Private 4 wheeler,AUDI AG,4
Delhi,2022,2022-23,NOV,Fossil Hybrid,Private 4 wheeler,HONDA CARS INDIA LTD,8
Delhi,2022,2022-23,NOV,Fossil Hybrid,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,1509
Delhi,2022,2022-23,NOV,Fossil Hybrid,Private 4 wheeler,MERCEDES -BENZ AG,1
Delhi,2022,2022-23,NOV,Fossil Hybrid,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,49
Delhi,2022,2022-23,NOV,Fossil Hybrid,Private 4 wheeler,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,3
Delhi,2022,2022-23,NOV,Fossil Hybrid,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,265
Delhi,2022,2022-23,NOV,Petrol,2W,ADISHWAR AUTO RIDE INDIA PVT LTD,4
Delhi,2022,2022-23,NOV,Petrol,2W,BAJAJ AUTO LTD,2284
Delhi,2022,2022-23,NOV,Petrol,2W,BMW INDIA PVT LTD,38
Delhi,2022,2022-23,NOV,Petrol,2W,CLASSIC LEGENDS PVT LTD,235
Delhi,2022,2022-23,NOV,Petrol,2W,DUCATI INDIA PVT LTD,1
Delhi,2022,2022-23,NOV,Petrol,2W,HERO MOTOCORP LTD,11027
Delhi,2022,2022-23,NOV,Petrol,2W,HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,9281
Delhi,2022,2022-23,NOV,Petrol,2W,INDIA KAWASAKI MOTORS PVT LTD,22
Delhi,2022,2022-23,NOV,Petrol,2W,INDIA YAMAHA MOTOR PVT LTD,873
Delhi,2022,2022-23,NOV,Petrol,2W,NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),2
Delhi,2022,2022-23,NOV,Petrol,2W,PIAGGIO VEHICLES PVT LTD,80
Delhi,2022,2022-23,NOV,Petrol,2W,ROYAL-ENFIELD (UNIT OF EICHER LTD),2490
Delhi,2022,2022-23,NOV,Petrol,2W,SUZUKI MOTORCYCLE INDIA PVT LTD,2334
Delhi,2022,2022-23,NOV,Petrol,2W,TRIUMPH MOTORCYCLES (INDIA) PVT LTD,5
Delhi,2022,2022-23,NOV,Petrol,2W,TVS MOTOR COMPANY LTD,9142
Delhi,2022,2022-23,NOV,Petrol,2W,ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO),1
Delhi,2022,2022-23,NOV,Petrol,2W,ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO),1
Delhi,2022,2022-23,NOV,Petrol,Other,HONDA CARS INDIA LTD,1
Delhi,2022,2022-23,NOV,Petrol,Other,MARUTI SUZUKI INDIA LTD,5
Delhi,2022,2022-23,NOV,Petrol,Other,TATA MOTORS PASSENGER VEHICLES LTD,1
Delhi,2022,2022-23,NOV,Petrol,Passenger 4W,MARUTI SUZUKI INDIA LTD,1
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,BMW INDIA PVT LTD,88
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,HONDA CARS INDIA LTD,521
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,1526
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,JAGUAR LAND ROVER INDIA LIMITED,18
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,JSW MG MOTOR INDIA PVT LTD,239
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,KIA INDIA PRIVATE LIMITED,1157
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,MAHINDRA & MAHINDRA LIMITED,655
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,MARUTI SUZUKI INDIA LTD,2477
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,MERCEDES -BENZ AG,4
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,MERCEDES-BENZ INDIA PVT LTD,33
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,NISSAN MOTOR INDIA PVT LTD,196
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,PORSCHE AG GERMANY,2
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,RENAULT INDIA PVT LTD,271
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,ROYAL-ENFIELD (UNIT OF EICHER LTD),1
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,SKODA AUTO VOLKSWAGEN INDIA PVT LTD,464
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,STELLANTIS AUTOMOBILES INDIA PVT LTD,61
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,STELLANTIS INDIA PVT LTD,42
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,TATA MOTORS LTD,1
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,TATA MOTORS PASSENGER VEHICLES LTD,1516
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,TOYOTA KIRLOSKAR MOTOR PVT LTD,335
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,VOLKSWAGEN INDIA PVT LTD,1
Delhi,2022,2022-23,NOV,Petrol,Private 4 wheeler,VOLVO AUTO INDIA PVT LTD,11
Delhi,2022,2022-23,NOV,Petrol CNG,Other,MARUTI SUZUKI INDIA LTD,1
Delhi,2022,2022-23,NOV,Petrol CNG,Passenger 4W,MARUTI SUZUKI INDIA LTD,355
Delhi,2022,2022-23,NOV,Petrol CNG,Private 4 wheeler,HONDA CARS INDIA LTD,23
Delhi,2022,2022-23,NOV,Petrol CNG,Private 4 wheeler,HYUNDAI MOTOR INDIA LTD,544
